Id Empenho;Codigo Empenho;Codigo Empenho Resumido;Data Emissao;Codigo Tipo Documento;Tipo Documento;Tipo Empenho;Especie Empenho;Codigo orgao Superior;orgao superior;Codigo orgao;orgao;Codigo Unidade Gestora;Unidade Gestora;codigo gestao;gestao;Codigo Favorecido;Favorecido;Observa??o;Codigo Esfera orcamentaria;Esfera orcamentaria;Codigo Tipo Credito;Tipo Credito;Codigo Grupo Fonte Recurso;Grupo Fonte Recurso;Codigo Fonte Recurso;Fonte Recurso;C?Ådigo Unidade Or?Ñament?–ria;Unidade Or?Ñament?–ria;C?Ådigo Fun?Ñ??o;Fun?Ñ??o;C?Ådigo SubFun?Ñ??o;SubFun?Ñ??o;C?Ådigo Programa;Programa;C?Ådigo A?Ñ??o;A?Ñ??o;Linguagem Cidad??;C?Ådigo Subt?—tulo (Localizador);Subt?—tulo (Localizador);C?Ådigo Plano Or?Ñament?–rio;Plano Or?Ñament?–rio;C?Ådigo Programa Governo;Nome Programa Governo;Autor Emenda;C?Ådigo Categoria de Despesa;Categoria de Despesa;C?Ådigo Grupo de Despesa;Grupo de Despesa;C?Ådigo Modalidade de Aplica?Ñ??o;Modalidade de Aplica?Ñ??o;C?Ådigo Elemento de Despesa;Elemento de Despesa;Processo;Modalidade de Licita?Ñ??o;Inciso;Amparo;Refer?Ìncia de Dispensa ou Inexigibilidade;C?Ådigo Conv?Ìnio;Contrato de Repasse / Termo de Parceria / Outros;Valor Original do Empenho;Valor do Empenho Convertido pra R$;Valor Utilizado na Convers??o
565774574;170177000012026NE000171;2026NE000171;01/01/2026;NE;Nota de Empenho;Global;N??o se aplica;25000;ministerio da fazenda;25801;Receita Federal do Brasil;170177;SUPERINTENDENCIA REGIONAL DA RFB NA 10A RF;1;TESOURO NACIONAL;5,72E+13;MEMPHIS ENGENHARIA E SERVICOS LTDA;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);1;Recursos Do Tesouro - Exercicio Corrente;3;TRANSF.DO IMP.DE RENDA AOS MUNIC.-REF.TRIBUT.;25103;SEC ESPECIAL DA RECEITA FEDERAL DO BRASIL;4;Administra?Ñ??o;122;Administra?Ñ??o geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;Administra?Ñ??o de unidade;20000001;ADMINISTRACAO DA UNIDADE       - NACIONAL;2;ADMINISTRACAO DA UNIDADE - RFB;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;37;Loca?Ñ??o de M??o-de-Obra;11000.730286/2024-53;Preg??o;I;LEI 14.133/2021;-2;-1;NAO SE APLICA;10,43;10,43;1
565756171;170177000012026NE000110;2026NE000110;01/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;25000;ministerio da fazenda;25801;Receita Federal do Brasil;170177;SUPERINTENDENCIA REGIONAL DA RFB NA 10A RF;1;TESOURO NACIONAL;8,75E+13;COOPERATIVA REGIONAL DE ELETRIF RURAL FRONTEIRA SUL LTD;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);1;Recursos Do Tesouro - Exercicio Corrente;3;TRANSF.DO IMP.DE RENDA AOS MUNIC.-REF.TRIBUT.;25103;SEC ESPECIAL DA RECEITA FEDERAL DO BRASIL;4;Administra?Ñ??o;122;Administra?Ñ??o geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;Administra?Ñ??o de unidade;20000001;ADMINISTRACAO DA UNIDADE       - NACIONAL;2;ADMINISTRACAO DA UNIDADE - RFB;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;39;Outros Servi?Ños de Terceiros - Pessoa Jur?—d;11040.727397/2021-63;Inexig?—vel;I;LEI 8.666 / 1993;-2;-1;NAO SE APLICA;6240,12;6240,12;1
565720440;170177000012026NE000008;2026NE000008;01/01/2026;NE;Nota de Empenho;Global;N??o se aplica;25000;ministerio da fazenda;25801;Receita Federal do Brasil;170177;SUPERINTENDENCIA REGIONAL DA RFB NA 10A RF;1;TESOURO NACIONAL;1,04E+13;LINCE - SEGURANCA PATRIMONIAL LTDA.;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);1;Recursos Do Tesouro - Exercicio Corrente;3;TRANSF.DO IMP.DE RENDA AOS MUNIC.-REF.TRIBUT.;25103;SEC ESPECIAL DA RECEITA FEDERAL DO BRASIL;4;Administra?Ñ??o;122;Administra?Ñ??o geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;Administra?Ñ??o de unidade;20000001;ADMINISTRACAO DA UNIDADE       - NACIONAL;2;ADMINISTRACAO DA UNIDADE - RFB;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;37;Loca?Ñ??o de M??o-de-Obra;11000.720006/2020-75;Preg??o;SI;LEI 10.520 / 2002;-2;-1;NAO SE APLICA;13391,77;13391,77;1
565717538;170177000012026NE000103;2026NE000103;01/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;25000;ministerio da fazenda;25801;Receita Federal do Brasil;170177;SUPERINTENDENCIA REGIONAL DA RFB NA 10A RF;1;TESOURO NACIONAL;9,28E+13;COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);1;Recursos Do Tesouro - Exercicio Corrente;3;TRANSF.DO IMP.DE RENDA AOS MUNIC.-REF.TRIBUT.;25103;SEC ESPECIAL DA RECEITA FEDERAL DO BRASIL;4;Administra?Ñ??o;122;Administra?Ñ??o geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;Administra?Ñ??o de unidade;20000001;ADMINISTRACAO DA UNIDADE       - NACIONAL;2;ADMINISTRACAO DA UNIDADE - RFB;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;39;Outros Servi?Ños de Terceiros - Pessoa Jur?—d;11000.749953/2024-71;Inexig?—vel;I;LEI 14.133/2021;-2;-1;NAO SE APLICA;39985,99;39985,99;1
565717816;158499264302026NE000004;2026NE000004;01/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;26000;ministerio da educacao ;26430;Instituto Federal de Educa?Ñ??o, Ci?Ìncia e T;158499;INST.FED.SERTAO PERNAMBUCANO/CAMPUS PETROLINA;26430;INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO;1,27E+13;DISTRITO DE IRRIGACAO DO PERIMETRO SENADOR NILO COELHO;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);1;Recursos Do Tesouro - Exercicio Corrente;0;RECURSOS ORDINARIOS;26430;INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO;12;Educa?Ñ??o;363;Ensino profissional;5112;EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;PRONATEC;20RL0026;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE PERNAMB;0;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;39;Outros Servi?Ños de Terceiros - Pessoa Jur?—d;23417.100301/2024-21;Inexig?—vel;SI;LEI 8.666 / 1993;-2;-1;NAO SE APLICA;1368;1368;1
566236271;158499264302026NE000071;2026NE000071;01/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;26000;ministerio da educacao ;26430;Instituto Federal de Educa?Ñ??o, Ci?Ìncia e T;158499;INST.FED.SERTAO PERNAMBUCANO/CAMPUS PETROLINA;26430;INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO;4,43E+12;ALERTA SERVICOS LTDA;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);1;Recursos Do Tesouro - Exercicio Corrente;0;RECURSOS ORDINARIOS;26430;INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO;12;Educa?Ñ??o;363;Ensino profissional;5112;EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;PRONATEC;20RL0026;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE PERNAMB;0;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;37;Loca?Ñ??o de M??o-de-Obra;23417.100036/2026-43;Preg??o;SI;LEI 14.133/2021;-2;-1;NAO SE APLICA;108511,2;108511,2;1
566175400;158499264302026NE000072;2026NE000072;01/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;26000;ministerio da educacao ;26430;Instituto Federal de Educa?Ñ??o, Ci?Ìncia e T;158499;INST.FED.SERTAO PERNAMBUCANO/CAMPUS PETROLINA;26430;INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO;2,98E+13;INSTITUTO SOCIAL SE LIGA;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);1;Recursos Do Tesouro - Exercicio Corrente;0;RECURSOS ORDINARIOS;26430;INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO;12;Educa?Ñ??o;363;Ensino profissional;5112;EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;PRONATEC;20RL0026;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE PERNAMB;0;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;37;Loca?Ñ??o de M??o-de-Obra;23417.100927/2025-19;Preg??o;SI;LEI 14.133/2021;-2;-1;NAO SE APLICA;231082,38;231082,38;1
565761131;152005000012026NE000004;2026NE000004;01/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;26000;ministerio da educacao ;26000;Minist?ˆrio da Educa?Ñ??o - Unidades com v?—n;152005;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;1;TESOURO NACIONAL;4,83E+13;PLANO EXECUTIVO FEDERAL;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);0;Codigo Inexistente No Siafi;0;RECURSOS ORDINARIOS;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;12;Educa?Ñ??o;368;Educa?Ñ??o b?–sica;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;20TP;ATIVOS CIVIS DA UNIAO;;20TP0033;ATIVOS CIVIS DA UNIAO         - NO ESTADO DO RIO DE;0;ATIVOS CIVIS DA UNIAO;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;1;Pessoal e Encargos Sociais;90;Aplica?Ñ??es Diretas;7;Contribui?Ñ??o a Entidades Fechadas de Previd;23121.001620/2025-51;N??o se Aplica;SI;SEM INFORMACAO;-2;-1;NAO SE APLICA;468000;468000;1
565738421;152005000012026NE000005;2026NE000005;01/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;26000;ministerio da educacao ;26000;Minist?ˆrio da Educa?Ñ??o - Unidades com v?—n;152005;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;1;TESOURO NACIONAL;510001;COORD.GERAL DE ORCAMENTO, FINANCAS E CONTAB.;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);0;Codigo Inexistente No Siafi;0;RECURSOS ORDINARIOS;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;12;Educa?Ñ??o;368;Educa?Ñ??o b?–sica;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;20TP;ATIVOS CIVIS DA UNIAO;;20TP0033;ATIVOS CIVIS DA UNIAO         - NO ESTADO DO RIO DE;0;ATIVOS CIVIS DA UNIAO;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;1;Pessoal e Encargos Sociais;91;Aplica?Ñ??o Direta Decorrente de Opera?Ñ??o entre ;13;Obriga?Ñ??es Patronais;23121.001622/2025-41;N??o se Aplica;SI;SEM INFORMACAO;-2;-1;NAO SE APLICA;468000;468000;1
565714974;152005000012026NE000013;2026NE000013;01/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;26000;ministerio da educacao ;26000;Minist?ˆrio da Educa?Ñ??o - Unidades com v?—n;152005;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;1;TESOURO NACIONAL;152005;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);0;Codigo Inexistente No Siafi;0;RECURSOS ORDINARIOS;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;12;Educa?Ñ??o;331;Prote?Ñ??o e benef?—cios ao trabalhador;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;;212B0033;BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ESTADO DO RIO DE;1;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DE SERVIDORES CIVIS E DE EMPREGADOS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;8;Outros Benef?—cios Assistenciais do servidor ;23121.001632/2025-86;N??o se Aplica;SI;SEM INFORMACAO;-2;-1;NAO SE APLICA;276000;276000;1
565700565;152005000012026NE000012;2026NE000012;01/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;26000;ministerio da educacao ;26000;Minist?ˆrio da Educa?Ñ??o - Unidades com v?—n;152005;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;1;TESOURO NACIONAL;152005;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);0;Codigo Inexistente No Siafi;0;RECURSOS ORDINARIOS;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;12;Educa?Ñ??o;331;Prote?Ñ??o e benef?—cios ao trabalhador;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;;212B0033;BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ESTADO DO RIO DE;1;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DE SERVIDORES CIVIS E DE EMPREGADOS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;4;Contrata?Ñ??o por Tempo Determinado;23121.001632/2025-86;N??o se Aplica;SI;SEM INFORMACAO;-2;-1;NAO SE APLICA;24000;24000;1
565767233;152005000012026NE000010;2026NE000010;01/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;26000;ministerio da educacao ;26000;Minist?ˆrio da Educa?Ñ??o - Unidades com v?—n;152005;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;1;TESOURO NACIONAL;152005;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);0;Codigo Inexistente No Siafi;0;RECURSOS ORDINARIOS;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;12;Educa?Ñ??o;331;Prote?Ñ??o e benef?—cios ao trabalhador;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;;212B0033;BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ESTADO DO RIO DE;5;AUXILIO-ALIMENTACAO DE CIVIS ATIVOS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;4;Contrata?Ñ??o por Tempo Determinado;23121.001632/2025-86;N??o se Aplica;SI;SEM INFORMACAO;-2;-1;NAO SE APLICA;324000;324000;1
565737380;152005000012026NE000011;2026NE000011;01/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;26000;ministerio da educacao ;26000;Minist?ˆrio da Educa?Ñ??o - Unidades com v?—n;152005;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;1;TESOURO NACIONAL;152005;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);0;Codigo Inexistente No Siafi;0;RECURSOS ORDINARIOS;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;12;Educa?Ñ??o;331;Prote?Ñ??o e benef?—cios ao trabalhador;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;;212B0033;BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ESTADO DO RIO DE;5;AUXILIO-ALIMENTACAO DE CIVIS ATIVOS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;46;Aux?—lio-Alimenta?Ñ??o;23121.001632/2025-86;N??o se Aplica;SI;SEM INFORMACAO;-2;-1;NAO SE APLICA;4632000;4632000;1
565752445;537001000012026NE000002;2026NE000002;01/01/2026;NE;Nota de Empenho;Ordin?–rio;N??o se aplica;53000;ministerio da integracaoo e do Desenvolvime;53903;Fundo Constitucional de Financiamento do Nord;537001;FUNDO CONSTITUCIONAL DE FINANCIAM.DO NORDESTE;1;TESOURO NACIONAL;7,24E+12;BANCO DO NORDESTE DO BRASIL SA;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);1;Recursos Do Tesouro - Exercicio Corrente;20;CONTR.S/ARREC.FUNDO INVESTIMENTOS REGIONAIS;74915;RECURSOS SOB SUPERVISAO DO FNE-MDR;28;Encargos especiais;846;Outros encargos especiais;902;OPERACOES ESPECIAIS: FINANCIAMENTOS COM RETORNO;31;FINANCIAMENTO AOS SETORES PRODUTIVOS DA REGIAO NORDESTE (LEI N. 7.827, DE 27 DE SETEMBRO DE 1989);FNE;310020;FINANCIAMENTO AOS SETORES PRODUTIVOS - NA REGIAO NORDESTE;0;FINANCIAMENTO AOS SETORES PRODUTIVOS DA REGIAO NORDESTE;0;Sem informa?Ñ??o;SEM EMENDA;4;DESPESAS DE CAPITAL;5;Invers??es Financeiras;90;Aplica?Ñ??es Diretas;84;Participa?Ñ??o em Fundos, Organismos, ou Enti;-8;N??o se Aplica;SI;SEM INFORMACAO;-2;-1;NAO SE APLICA;9136708819;9136708819;1
565724543;537001000012026NE000001;2026NE000001;01/01/2026;NE;Nota de Empenho;Ordin?–rio;N??o se aplica;53000;ministerio da integracaoo e do Desenvolvime;53903;Fundo Constitucional de Financiamento do Nord;537001;FUNDO CONSTITUCIONAL DE FINANCIAM.DO NORDESTE;1;TESOURO NACIONAL;7,24E+12;BANCO DO NORDESTE DO BRASIL SA;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);1;Recursos Do Tesouro - Exercicio Corrente;21;REC.ORIUNDOS DE LEIS OU ACORDOS ANTICORRUPCAO;74915;RECURSOS SOB SUPERVISAO DO FNE-MDR;28;Encargos especiais;846;Outros encargos especiais;902;OPERACOES ESPECIAIS: FINANCIAMENTOS COM RETORNO;30;FINANCIAMENTO AOS SETORES PRODUTIVOS DO SEMIARIDO DA REGIAO NORDESTE (LEI N. 7.827, DE 27 DE SETEMBRO DE 1989);FNE;300020;FINANCIAMENTO AOS SETORES PRODUTIVOS - NA REGIAO NORDESTE;0;FINANCIAMENTO AOS SETORES PRODUTIVOS DO SEMIARIDO DA REGIAO NORDESTE;0;Sem informa?Ñ??o;SEM EMENDA;4;DESPESAS DE CAPITAL;5;Invers??es Financeiras;90;Aplica?Ñ??es Diretas;84;Participa?Ñ??o em Fundos, Organismos, ou Enti;-8;N??o se Aplica;SI;SEM INFORMACAO;-2;-1;NAO SE APLICA;9136708819;9136708819;1
565754982;250025000012026NE000023;2026NE000023;01/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;36000;ministerio da saude;36000;Minist?ˆrio da Sa?‰de - Unidades com v?—nculo;250025;SUPERINTENDENCIA DO MINISTERIO DA SAUDE / MG;1;TESOURO NACIONAL;2,26E+13;DEDETIZADORA ITABIRITO LTDA;;2;Or?Ñamento da Seguridade Social;A;INICIAL (LOA);1;Recursos Do Tesouro - Exercicio Corrente;0;RECURSOS ORDINARIOS;36901;FUNDO NACIONAL DE SAUDE;10;Sa?‰de;122;Administra?Ñ??o geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;Administra?Ñ??o de unidade;20000001;ADMINISTRACAO DA UNIDADE       - NACIONAL;6;MANUTENCAO ADMINISTRATIVA - NUCLEOS ESTADUAIS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;39;Outros Servi?Ños de Terceiros - Pessoa Jur?—d;25003.000644/2021-31;Preg??o;SI;LEI 10.520 / 2002;-2;-1;NAO SE APLICA;3136,72;3136,72;1
565776973;250025000012026NE000020;2026NE000020;01/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;36000;ministerio da saude;36000;Minist?ˆrio da Sa?‰de - Unidades com v?—nculo;250025;SUPERINTENDENCIA DO MINISTERIO DA SAUDE / MG;1;TESOURO NACIONAL;2,63E+12;ONE ELEVADORES DF LTDA.;;2;Or?Ñamento da Seguridade Social;A;INICIAL (LOA);1;Recursos Do Tesouro - Exercicio Corrente;0;RECURSOS ORDINARIOS;36901;FUNDO NACIONAL DE SAUDE;10;Sa?‰de;122;Administra?Ñ??o geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;Administra?Ñ??o de unidade;20000001;ADMINISTRACAO DA UNIDADE       - NACIONAL;6;MANUTENCAO ADMINISTRATIVA - NUCLEOS ESTADUAIS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;39;Outros Servi?Ños de Terceiros - Pessoa Jur?—d;25003.000307/2022-25;Preg??o;SI;LEI 10.520 / 2002;-2;-1;NAO SE APLICA;22999,99;22999,99;1
565715211;250025000012026NE000008;2026NE000008;01/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;36000;ministerio da saude;36000;Minist?ˆrio da Sa?‰de - Unidades com v?—nculo;250025;SUPERINTENDENCIA DO MINISTERIO DA SAUDE / MG;1;TESOURO NACIONAL;2,01E+11;DISTRIBUIDORA DE AGUAS MINERAIS BH LTDA;;2;Or?Ñamento da Seguridade Social;A;INICIAL (LOA);1;Recursos Do Tesouro - Exercicio Corrente;0;RECURSOS ORDINARIOS;36901;FUNDO NACIONAL DE SAUDE;10;Sa?‰de;122;Administra?Ñ??o geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;Administra?Ñ??o de unidade;20000001;ADMINISTRACAO DA UNIDADE       - NACIONAL;6;MANUTENCAO ADMINISTRATIVA - NUCLEOS ESTADUAIS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;30;Material de Consumo;25003.000656/2024-17;Dispensa de Licita?Ñ??o;II;LEI 14.628/2023;-2;-1;NAO SE APLICA;694,52;694,52;1
565728213;250025000012026NE000017;2026NE000017;01/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;36000;ministerio da saude;36000;Minist?ˆrio da Sa?‰de - Unidades com v?—nculo;250025;SUPERINTENDENCIA DO MINISTERIO DA SAUDE / MG;1;TESOURO NACIONAL;4,04E+13;CLARO S.A.;;2;Or?Ñamento da Seguridade Social;A;INICIAL (LOA);1;Recursos Do Tesouro - Exercicio Corrente;0;RECURSOS ORDINARIOS;36901;FUNDO NACIONAL DE SAUDE;10;Sa?‰de;122;Administra?Ñ??o geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;Administra?Ñ??o de unidade;20000001;ADMINISTRACAO DA UNIDADE       - NACIONAL;6;MANUTENCAO ADMINISTRATIVA - NUCLEOS ESTADUAIS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;39;Outros Servi?Ños de Terceiros - Pessoa Jur?—d;25003.001658/2022-53;Preg??o;SI;LEI 10.520 / 2002;-2;-1;NAO SE APLICA;2099,95;2099,95;1
565699763;250025000012026NE000011;2026NE000011;01/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;36000;ministerio da saude;36000;Minist?ˆrio da Sa?‰de - Unidades com v?—nculo;250025;SUPERINTENDENCIA DO MINISTERIO DA SAUDE / MG;1;TESOURO NACIONAL;1,04E+13;LLP ENGENHARIA & CONSULTORIA LTDA;;2;Or?Ñamento da Seguridade Social;A;INICIAL (LOA);1;Recursos Do Tesouro - Exercicio Corrente;0;RECURSOS ORDINARIOS;36901;FUNDO NACIONAL DE SAUDE;10;Sa?‰de;122;Administra?Ñ??o geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;Administra?Ñ??o de unidade;20000001;ADMINISTRACAO DA UNIDADE       - NACIONAL;6;MANUTENCAO ADMINISTRATIVA - NUCLEOS ESTADUAIS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;35;Servi?Ños de Consultoria;25003.000007/2021-65;Preg??o;SI;LEI 10.520 / 2002;-2;-1;NAO SE APLICA;17500;17500;1
